股票代码,截止日期,发布需求次数,招聘人数,当年参与国家标准制定数量,当年参与行业标准制定数量,数字创新资质认定数量,数字发明专利授权量,累计参与国家级科技创新基地建设数量,数字化国家级奖项数量,管理层数字职务设立数,创新导向前瞻性,创新导向持续性,创新导向广度,创新导向强度,计划投资项目数,计划投资总金额,数字创新论文发表数量,纳税总额,每股社会贡献值,社会捐赠额,是否经第三方机构审验,是否参照GRI《可持续发展报告指南》,是否披露股东权益保护,是否披露债权人权益保护,是否披露职工权益保护,是否披露供应商权益保护,是否披露客户及消费者权益保护,是否披露环境和可持续发展,是否披露公共关系和社会公益事业,是否披露社会责任制度建设及改善措施,是否披露安全生产内容,是否披露公司存在的不足,公告披露意愿,审计师是否来自四大会计师事务所,供应链合作伙伴数量
002638,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.069548,,,0.0,,,,,,,,,,,,,,,,,,
002638,2017,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002638,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002638,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.161951,,,0.0,,,,,,,,,,,,,,,,,,
002638,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,0.167885,,,0.0,,,,,,,,,,,,,,,,,,
002638,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,3.0,0.123472,,,0.0,,,,,,,,,,,,,,,,,,
002638,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,0.018416,,,0.0,,,,,,,,,,,,,,,,,,
002638,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,1.0,0.043601,,,0.0,,,,,,,,,,,,,,,,,,
002639,2014,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.048476,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002639,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.028257,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002639,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.030918,,,0.0,4022.61,0.0,63.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002639,2017,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.076411,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,
002639,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.051617,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,
002639,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.033621,,,0.0,,,,,,,,,,,,,,,,,,
002639,2020,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.060078,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
002639,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,2.0,0.071068,,,0.0,0.0,0.0,205.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002639,2022,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,5.0,0.190686,,,0.0,0.0,0.0,20.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002639,2023,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,3.0,0.087903,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002640,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03404,,,0.0,,,,,,,,,,,,,,,,,,
002640,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.033278,,,0.0,,,,,,,,,,,,,,,,,,
002640,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.032482,,,0.0,,,,,,,,,,,,,,,,,,
002640,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,0.144572,,,0.0,,,,,,,,,,,,,,,,,,
002640,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,6.0,0.172007,,,0.0,,,,,,,,,,,,,,,,,,
002640,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,0.07917,,,0.0,,,,,,,,,,,,,,,,,,
002640,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.024874,,,0.0,,,,,,,,,,,,,,,,,,
002640,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,2.0,0.051994,,,0.0,,,,,,,,,,,,,,,,,,
002640,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,5.0,0.168602,,,0.0,,,,,,,,,,,,,,,,,,
002640,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,5.0,0.166312,,,0.0,,,,,,,,,,,,,,,,,,
002641,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.056379,,,0.0,0.0,0.0,28.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002641,2015,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,0.0,0.0,0.0,115.9,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002641,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.037771,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,
002641,2017,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,1.0,0.04612,,,0.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002641,2018,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.043745,,,0.0,0.0,0.0,33.18,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,
002641,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.021522,,,0.0,0.0,0.0,60.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002641,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,0.020615,,,4.0,0.0,0.0,81.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002641,2021,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,0.036042,,,1.0,0.0,0.0,73.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002641,2022,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.0,0.034488,,,0.0,0.0,0.0,65.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,
002641,2023,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.0,0.05843,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002642,2014,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,0.221253,,,1.0,,,,,,,,,,,,,,,,,,
002642,2015,,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,5.0,6.0,0.292173,2.0,950380000.0,1.0,,,,,,,,,,,,,,,,,,
002642,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.0,0.382723,,,1.0,,,,,,,,,,,,,,,,,,
002642,2017,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,6.0,0.404501,,,0.0,,,,,,,,,,,,,,,,,,
002642,2018,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,6.0,0.312396,,,0.0,,,,,,,,,,,,,,,,,,
002642,2019,,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,6.0,0.30012,,,2.0,,,,,,,,,,,,,,,,,,
002642,2020,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,10.0,5.0,0.357622,,,0.0,,,,,,,,,,,,,,,,,,
002642,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,8.0,0.388441,,,0.0,,,,,,,,,,,,,,,,,,
002642,2022,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,7.0,0.376459,,,0.0,,,,,,,,,,,,,,,,,,
002642,2023,36.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,6.0,0.306513,,,0.0,,,,,,,,,,,,,,,,,,
002643,2014,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002643,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002643,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002643,2017,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002643,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002643,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,
002643,2020,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002643,2021,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002643,2022,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,22.29,0.0,200.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002643,2023,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,4.23,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002644,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002644,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002644,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002644,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002644,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002644,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.036202,,,0.0,,,,,,,,,,,,,,,,,,
002644,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.1143,,,0.0,,,,,,,,,,,,,,,,,,
002644,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002644,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.067103,,,0.0,,,,,,,,,,,,,,,,,,
002644,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.035353,,,0.0,,,,,,,,,,,,,,,,,,
002645,2014,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002645,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.100445,,,1.0,,,,,,,,,,,,,,,,,,
002645,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.112486,,,0.0,,,,,,,,,,,,,,,,,,
002645,2017,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,0.108831,,,1.0,,,,,,,,,,,,,,,,,,
002645,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.091455,,,0.0,,,,,,,,,,,,,,,,,,
002645,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.140817,,,0.0,,,,,,,,,,,,,,,,,,
002645,2020,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,0.27417,,,0.0,,,,,,,,,,,,,,,,,,
002645,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,4.0,0.143354,,,0.0,,,,,,,,,,,,,,,,,,
002645,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,2.0,0.064881,,,0.0,,,,,,,,,,,,,,,,,,
002645,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,3.0,0.08152,,,0.0,,,,,,,,,,,,,,,,,,
002646,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.067193,,,0.0,,,,,,,,,,,,,,,,,,
002646,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.116713,,,0.0,,,,,,,,,,,,,,,,,,
002646,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.057401,,,0.0,,,,,,,,,,,,,,,,,,
002646,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0.05126,,,0.0,,,,,,,,,,,,,,,,,,
002646,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,2.0,0.083066,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,
002646,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,2.0,0.107506,,,0.0,35500.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
002646,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,3.0,0.067863,,,0.0,0.0,0.0,400.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002646,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,1.0,0.016806,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
002646,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,0.023424,,,0.0,0.0,0.0,100.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
002646,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,1.0,0.018667,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002647,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002647,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002647,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.122775,,,0.0,,,,,,,,,,,,,,,,,,
002647,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,0.194247,,,0.0,,,,,,,,,,,,,,,,,,
002647,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.257533,,,0.0,,,,,,,,,,,,,,,,,,
002647,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.257621,,,0.0,,,,,,,,,,,,,,,,,,
002647,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.257607,,,0.0,,,,,,,,,,,,,,,,,,
002647,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,0.343464,,,0.0,,,,,,,,,,,,,,,,,,
002647,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,5.0,0.38373,,,0.0,,,,,,,,,,,,,,,,,,
002647,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,4.0,0.238163,,,0.0,,,,,,,,,,,,,,,,,,
002648,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.026192,,,0.0,,,,,,,,,,,,,,,,,,
002648,2015,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002648,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002648,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002648,2018,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002648,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002648,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,,,0.0,0.0,0.0,240.84,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002648,2021,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002648,2022,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002648,2023,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,
002649,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,0.167268,,,0.0,,,,,,,,,,,,,,,,,,1.0
002649,2015,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,0.175523,,,0.0,,,,,,,,,,,,,,,,,,
002649,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,0.122369,,,0.0,,,,,,,,,,,,,,,,,,
002649,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,0.19253,,,1.0,,,,,,,,,,,,,,,,,,
002649,2018,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,7.0,4.0,0.119853,,,0.0,,,,,,,,,,,,,,,,,,
002649,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,5.0,0.369106,,,0.0,,,,,,,,,,,,,,,,,,
002649,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,5.0,0.185319,,,0.0,,,,,,,,,,,,,,,,,,
002649,2021,49.0,49.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,10.0,6.0,0.326245,,,1.0,,,,,,,,,,,,,,,,,,
002649,2022,487.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,7.0,0.307638,,,0.0,,,,,,,,,,,,,,,,,,
002649,2023,631.0,1713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,6.0,0.35467,,,0.0,42395.11,0.0,20.7,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,
002650,2014,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002650,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002650,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002650,2017,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.037061,,,0.0,,,,,,,,,,,,,,,,,,
002650,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.030504,,,0.0,,,,,,,,,,,,,,,,,,
002650,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.035109,,,0.0,,,,,,,,,,,,,,,,,,
002650,2020,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,0.075988,,,0.0,,,,,,,,,,,,,,,,,,
002650,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,0.020888,,,0.0,,,,,,,,,,,,,,,,,,
002650,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,1.0,0.024637,,,0.0,,,,,,,,,,,,,,,,,,
002650,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,0.023059,,,0.0,,,,,,,,,,,,,,,,,,
002651,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002651,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002651,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002651,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002651,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002651,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002651,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002651,2021,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.044004,,,0.0,,,,,,,,,,,,,,,,,,
002651,2021,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.044004,,,0.0,,,,,,,,,,,,,,,,,,
002651,2022,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.06159,,,0.0,,,,,,,,,,,,,,,,,,
002651,2023,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002652,2014,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002652,2015,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002652,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002652,2017,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,1.0
002652,2018,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,3.0
002652,2019,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,3.0
002652,2020,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,3.0
002652,2021,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002652,2022,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002652,2023,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.106712,,,0.0,,,,,,,,,,,,,,,,,,
002653,2014,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002653,2015,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.039968,,,0.0,,,,,,,,,,,,,,,,,,
002653,2016,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002653,2017,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
002653,2018,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,
