,loss,mae,mse,r2,val_loss,val_mae,val_mse,val_r2
209,10.92502212524414,1.7668473720550537,5.449118137359619,0.9893723726272583,46.35382080078125,2.832951784133911,40.89469528198242,-1486874.0
210,10.331949234008789,1.6400772333145142,4.874447822570801,0.9863988161087036,46.766815185546875,2.961479425430298,41.332618713378906,-3676676.0
211,11.75297737121582,1.859424114227295,6.316837310791016,0.9835456013679504,49.19321060180664,3.4820549488067627,43.78782653808594,-19810376.0
212,12.33132553100586,2.104771375656128,6.913453102111816,0.986626386642456,46.25690841674805,2.9471826553344727,40.857669830322266,-8164983.5
213,9.739363670349121,1.5696200132369995,4.333449840545654,0.9891474843025208,46.185546875,2.8717076778411865,40.79163360595703,-4360452.5
214,10.398296356201172,1.6868047714233398,5.007575511932373,0.9854311347007751,46.98031997680664,3.098273277282715,41.6123161315918,-13255995.0
215,10.729561805725098,1.8166167736053467,5.354187965393066,0.989995002746582,46.01313781738281,2.9454092979431152,40.657012939453125,-13683271.0
216,10.653829574584961,1.7326695919036865,5.290656566619873,0.988906979560852,46.06324768066406,3.0552828311920166,40.71892547607422,-14148221.0
217,11.577701568603516,1.8979839086532593,6.223263263702393,0.9868819117546082,45.14712905883789,2.8986592292785645,39.804046630859375,-9010813.0
218,10.458984375,1.717782735824585,5.104491233825684,0.987377405166626,46.428653717041016,3.1862099170684814,41.09520721435547,-22061218.0
